sample_id,sp_code,genus,species,date_sampled,time_sampled,region,site,colony_depth_m,colony_depth_ft,water_temp_c,lat,lon,gps,waypoint,collected_by,photo,colony_tag,colony_diameter_cm,colony_note1,colony_note2,sample_note1,sample_note2,tube_label,sample_location
EL0360,AAGA,Agaricia,agaricites,10/13/19,NA,EL,HARBOUR POINT,4.2672,14,NA,24.79884911,-76.33657837,3,NA,KJS/JP,NA,NA,NA,CHECK TEST TUBE,NA,NA,NA,NA,Nassau
EL0361,PSTR,Pseudodiploria,strigosa,10/13/19,NA,EL,HARBOUR POINT,3.6576,12,NA,24.79884911,-76.33657837,3,NA,KJS/JP,NA,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0362,OANN,Orbicella,annularis,10/13/19,NA,EL,HARBOUR POINT,3.3528,11,NA,24.79884911,-76.33657837,3,NA,KJS/JP,NA,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0363,SINT,Stephanocoenia,intersepta,10/13/19,NA,EL,HARBOUR POINT,4.572,15,NA,24.79884911,-76.33657837,3,NA,KJS/JP,NA,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0364,OFRA,Orbicella,franksi,10/14/19,NA,EL,PREMO,17.0688,56,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0365,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,PREMO,16.1544,53,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0366,DLAB,Diploria,labyrinthiformis,10/14/19,NA,EL,PREMO,17.9832,59,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0367,AAGA,Agaricia,agaricites,10/14/19,NA,EL,PREMO,18.288,60,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0368,SSID,Siderastrea,siderea,10/14/19,NA,EL,PREMO,17.6784,58,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0369,MMEA,Meandrina,meandrites,10/14/19,NA,EL,PREMO,19.2024,63,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0370,AAGA,Agaricia,agaricites,10/14/19,NA,EL,PREMO,16.764,55,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0371,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,PREMO,16.1544,53,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0372,AAGA,Agaricia,agaricites,10/14/19,NA,EL,PREMO,21.6408,71,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,CHECK PHOTO,NA,NA,NA,NA,Nassau
EL0373,OFRA,Orbicella,franksi,10/14/19,NA,EL,PREMO,21.6408,71,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0374,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,PREMO,18.8976,62,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0375,OFRA,Orbicella,franksi,10/14/19,NA,EL,PREMO,18.8976,62,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0376,EFAS,Eusmilia,fastigiata,10/14/19,NA,EL,PREMO,19.2024,63,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0377,OFRA,Orbicella,franksi,10/14/19,NA,EL,CUT & RUN,18.288,60,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0378,PPOR,Porites,porites,10/14/19,NA,EL,CUT & RUN,18.8976,62,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0379,SSID,Siderastrea,siderea,10/14/19,NA,EL,CUT & RUN,17.9832,59,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0380,PAST,Porites,astreoides,10/14/19,NA,EL,HARBOR ROCKS,6.7056,22,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0381,SSID,Siderastrea,siderea,10/14/19,NA,EL,HARBOR ROCKS,10.9728,36,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0382,ATEN,Agaricia,tenuifolia,10/14/19,NA,EL,CUT & RUN,18.288,60,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0383,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,CUT & RUN,18.288,60,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0385,SSID,Siderastrea,siderea,10/14/19,NA,EL,PREMO,17.3736,57,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0386,AAGA,Agaricia,agaricites,10/14/19,NA,EL,PREMO,16.4592,54,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,CHECK PHOTO,NA,NA,NA,NA,Nassau
EL0387,PPOR,Porites,porites,10/14/19,NA,EL,PREMO,16.1544,53,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0388,OFRA,Orbicella,franksi,10/14/19,NA,EL,PREMO,18.288,60,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0389,MMEA,Meandrina,meandrites,10/14/19,NA,EL,PREMO,18.288,60,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0390,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,PREMO,19.2024,63,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0390,CNAT,Colpophyllia,natans,10/14/19,NA,EL,CUT & RUN,16.764,55,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0391,OFRA,Orbicella,franksi,10/14/19,NA,EL,PREMO,17.6784,58,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0392,DLAB,Diploria,labyrinthiformis,10/14/19,NA,EL,PREMO,18.8976,62,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0393,PAST,Porites,astreoides,10/14/19,NA,EL,PREMO,19.812,65,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0394,SINT,Stephanocoenia,intersepta,10/14/19,NA,EL,PREMO,17.3736,57,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0395,OFRA,Orbicella,franksi,10/14/19,NA,EL,PREMO,15.8496,52,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0396,MMEA,Meandrina,meandrites,10/14/19,NA,EL,PREMO,21.6408,71,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0397,SSID,Siderastrea,siderea,10/14/19,NA,EL,PREMO,21.9456,72,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0398,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,PREMO,21.6408,71,NA,24.78174973,-76.32819366,3,NA,BW/KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0399,OFRA,Orbicella,franksi,10/14/19,NA,EL,HARBOR ROCKS,10.668,35,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0400,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,CUT & RUN,17.9832,59,NA,24.81727982,-76.35418701,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0401,DSTO,Dichocoenia,stokesi,10/14/19,NA,EL,HARBOR ROCKS,10.3632,34,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0402,AAGA,Agaricia,agaricites,10/14/19,NA,EL,CUT & RUN,17.6784,58,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0403,DLAB,Diploria,labyrinthiformis,10/14/19,NA,EL,CUT & RUN,19.2024,63,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0405,DCYL,Dendogyra,cylindrus,10/14/19,NA,EL,HARBOR ROCKS,7.3152,24,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0406,DLAB,Diploria,labyrinthiformis,10/14/19,NA,EL,HARBOR ROCKS,7.9248,26,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0406,AAGA,Agaricia,agaricites,10/14/19,NA,EL,HARBOR ROCKS,10.3632,34,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0407,CNAT,Colpophyllia,natans,10/14/19,NA,EL,HARBOR ROCKS,10.668,35,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0409,OFRA,Orbicella,franksi,10/14/19,NA,EL,CUT & RUN,17.0688,56,NA,24.81727982,-76.35418701,3,NA,KJS/RK,BAKER,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0409,DLAB,Diploria,labyrinthiformis,10/14/19,NA,EL,HARBOR ROCKS,6.4008,21,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0410,CNAT,Colpophyllia,natans,10/14/19,NA,EL,HARBOR ROCKS,6.096,20,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0411,OANN,Orbicella,annularis,10/14/19,NA,EL,HARBOR ROCKS,5.1816,17,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0412,PPOR,Porites,porites,10/14/19,NA,EL,HARBOR ROCKS,4.8768,16,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0413,PCOL,Porites,colonensis,10/14/19,NA,EL,HARBOR ROCKS,5.4864,18,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0415,PPOR,Porites,porites,10/14/19,NA,EL,HARBOR ROCKS,5.1816,17,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0416,MALC,Millepora,alcicornis,10/14/19,NA,EL,HARBOR ROCKS,5.1816,17,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0417,DLAB,Diploria,labyrinthiformis,10/14/19,NA,EL,HARBOR ROCKS,7.0104,23,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0418,AAGA,Agaricia,agaricites,10/14/19,NA,EL,HARBOR ROCKS,7.0104,23,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0419,OFAV,Orbicella,faveolata,10/14/19,NA,EL,HARBOR ROCKS,6.096,20,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0420,EFAS,Eusmilia,fastigiata,10/14/19,NA,EL,HARBOR ROCKS,6.7056,22,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0421,MMEA,Meandrina,meandrites,10/14/19,NA,EL,HARBOR ROCKS,6.4008,21,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0421,MCAV,Montastraea,cavernosa,10/14/19,NA,EL,HARBOR ROCKS,5.1816,17,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0422,ATEN,Agaricia,tenuifolia,10/14/19,NA,EL,HARBOR ROCKS,5.4864,18,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EL0423,OFAV,Orbicella,faveolata,10/14/19,NA,EL,HARBOR ROCKS,4.8768,16,NA,24.79884911,-76.33657837,3,NA,KJS/RK,NO PHOTO,NA,NA,NA,NA,NA,NA,NA,Nassau
EX0001,OANN,Orbicella,annularis,3/24/19,NA,EX,barracuda_shoal,7.3,23.95013123,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0002,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,barracuda_shoal,7,22.96587927,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0003,OFAV,Orbicella,faveolata,3/24/19,NA,EX,barracuda_shoal,8.3,27.23097113,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0004,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,andys_rocks,7,22.96587927,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0005,SSID,Siderastrea,siderea,3/24/19,NA,EX,andys_rocks,7,22.96587927,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0006,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,andys_rocks,5,16.40419948,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0007,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,barracuda_shoal,7.8,25.59055118,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0008,PAST,Porites,astreoides,3/24/19,NA,EX,andys_rocks,7,22.96587927,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0009,OFAV,Orbicella,faveolata,3/24/19,NA,EX,barracuda_shoal,7,22.96587927,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0010,OANN,Orbicella,annularis,3/24/19,NA,EX,barracuda_shoal,6.2,20.34120735,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0011,PAST,Porites,astreoides,3/24/19,NA,EX,barracuda_shoal,8.1,26.57480315,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0012,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,barracuda_shoal,8.1,26.57480315,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0013,OFAV,Orbicella,faveolata,3/24/19,NA,EX,andys_rocks,7,22.96587927,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0014,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,andys_rocks,6,19.68503937,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0015,SSID,Siderastrea,siderea,3/24/19,NA,EX,barracuda_shoal,7.5,24.60629921,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0016,CNAT,Colpophyllia,natans,3/24/19,NA,EX,barracuda_shoal,7.3,23.95013123,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0017,PAST,Porites,astreoides,3/24/19,NA,EX,barracuda_shoal,7.8,25.59055118,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0018,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,barracuda_shoal,8.1,26.57480315,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0019,OANN,Orbicella,annularis,3/24/19,NA,EX,andys_rocks,5,16.40419948,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0020,PAST,Porites,astreoides,3/24/19,NA,EX,barracuda_shoal,8.6,28.2152231,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0021,PSTR,Pseudodiploria,strigosa,3/24/19,NA,EX,barracuda_shoal,6.8,22.30971129,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0022,SSID,Siderastrea,siderea,3/24/19,NA,EX,andys_rocks,5,16.40419948,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0023,OFAV,Orbicella,faveolata,3/24/19,NA,EX,andys_rocks,4,13.12335958,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0024,PSTR,Pseudodiploria,strigosa,3/24/19,NA,EX,andys_rocks,5,16.40419948,NA,24.74147224,-76.84163666,NA,NA,rich and krista,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0025,CNAT,Colpophyllia,natans,3/24/19,NA,EX,barracuda_shoal,7.1,23.29396325,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0026,PAST,Porites,astreoides,3/24/19,NA,EX,barracuda_shoal,8.7,28.54330709,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0027,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,barracuda_shoal,7.8,25.59055118,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0028,OFAV,Orbicella,faveolata,3/24/19,NA,EX,barracuda_shoal,7.8,25.59055118,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0029,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,barracuda_shoal,8.6,28.2152231,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0030,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,barracuda_shoal,9.2,30.18372703,NA,24.76160049,-76.84252167,NA,NA,ross and lily,yes,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0031,OFAV,Orbicella,faveolata,3/24/19,NA,EX,sailboat_reef,4.8,15.7480315,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,dist_along,dist_toside,NA,NA,NA,Shedd
EX0032,OANN,Orbicella,annularis,3/24/19,NA,EX,iversons_rocks,2.7,8.858267717,NA,24.7413063,-76.84130859,NA,NA,ross and lily,yes,1,NA,1.3,0,NA,NA,NA,Shedd
EX0033,OANN,Orbicella,annularis,3/24/19,NA,EX,iversons_rocks,3.5,11.48293963,NA,24.7413063,-76.84130859,NA,NA,ross and lily,no,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0034,OANN,Orbicella,annularis,3/24/19,NA,EX,iversons_rocks,3.5,11.48293963,NA,24.7413063,-76.84130859,NA,NA,ross and lily,no,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0035,OANN,Orbicella,annularis,3/24/19,NA,EX,iversons_rocks,3.5,11.48293963,NA,24.7413063,-76.84130859,NA,NA,ross and lily,no,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0036,OFAV,Orbicella,faveolata,3/24/19,NA,EX,iversons_rocks,1.6,5.249343832,NA,24.7413063,-76.84130859,NA,NA,ross and lily,yes,4,NA,7,4,NA,NA,NA,Shedd
EX0037,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,iversons_rocks,1.6,5.249343832,NA,24.7413063,-76.84130859,NA,NA,ross and lily,yes,3,NA,5.8,1.5,NA,NA,NA,Shedd
EX0038,OANN,Orbicella,annularis,3/24/19,NA,EX,iversons_rocks,2.6,8.530183727,NA,24.7413063,-76.84130859,NA,NA,ross and lily,yes,2,NA,2.3,1,NA,NA,NA,Shedd
EX0039,OANN,Orbicella,annularis,3/24/19,NA,EX,iversons_rocks,1.3,4.265091864,NA,24.7413063,-76.84130859,NA,NA,ross and lily,yes,6,NA,15.5,-2,NA,NA,NA,Shedd
EX0040,SSID,Siderastrea,siderea,3/24/19,NA,EX,iversons_rocks,3.2,10.49868766,NA,24.7413063,-76.84130859,NA,NA,ross and lily,yes,7,NA,24.8,-1,NA,NA,NA,Shedd
EX0041,OFAV,Orbicella,faveolata,3/24/19,NA,EX,iversons_rocks,1,3.280839895,NA,24.7413063,-76.84130859,NA,NA,ross and lily,yes,5,NA,14,1,NA,NA,NA,Shedd
EX0042,OANN,Orbicella,annularis,3/24/19,NA,EX,iversons_rocks,1.524,5,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0043,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,iversons_rocks,3.9624,13,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0044,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,iversons_rocks,3.6576,12,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0045,OFAV,Orbicella,faveolata,3/24/19,NA,EX,iversons_rocks,3.048,10,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0046,SSID,Siderastrea,siderea,3/24/19,NA,EX,iversons_rocks,3.3528,11,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0047,OFAV,Orbicella,faveolata,3/24/19,NA,EX,iversons_rocks,3.3528,11,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0048,CNAT,Colpophyllia,natans,3/24/19,NA,EX,iversons_rocks,3.3528,11,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0049,OFAV,Orbicella,faveolata,3/24/19,NA,EX,iversons_rocks,3.048,10,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0050,OFAV,Orbicella,faveolata,3/24/19,NA,EX,iversons_rocks,2.7432,9,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0051,PAST,Porites,astreoides,3/24/19,NA,EX,iversons_rocks,3.048,10,NA,24.7413063,-76.84130859,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0052,OFRA,Orbicella,franksi,3/24/19,NA,EX,sailboat_reef,5,16.40419948,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0053,OFAV,Orbicella,faveolata,3/24/19,NA,EX,sailboat_reef,3.6,11.81102362,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0054,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,sailboat_reef,4.8,15.7480315,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0055,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,sailboat_reef,4.1,13.45144357,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0056,SSID,Siderastrea,siderea,3/24/19,NA,EX,sailboat_reef,4.3,14.10761155,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0057,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,sailboat_reef,4.3,14.10761155,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0058,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,sailboat_reef,4.4,14.43569554,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0059,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,sailboat_reef,4.2672,14,NA,24.76836205,-76.83405304,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0060,OANN,Orbicella,annularis,3/24/19,NA,EX,sailboat_reef,3.3,10.82677165,NA,24.76836205,-76.83405304,NA,NA,lily and ross,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0061,OFAV,Orbicella,faveolata,3/24/19,NA,EX,sailboat_reef,4.572,15,NA,24.76836205,-76.83405304,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0062,PSTR,Pseudodiploria,strigosa,3/24/19,NA,EX,sailboat_reef,3.9624,13,NA,24.76836205,-76.83405304,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0063,DLAB,Diploria,labyrinthiformis,3/24/19,NA,EX,sailboat_reef,4.572,15,NA,24.76836205,-76.83405304,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
EX0064,MCAV,Montastraea,cavernosa,3/24/19,NA,EX,sailboat_reef,5.1816,17,NA,24.76836205,-76.83405304,NA,NA,rich and krista,NA,NA,NA,NA,NA,NA,NA,NA,Shedd
